SYMBOL	TRANSCRIPT	COHORT	CANCER_TYPE	MUTATIONS	SAMPLES_COHORT	ALL_METHODS	SIG_METHODS	QVALUE_COMBINATION	QVALUE_CGC_COMBINATION	RANKING	TIER	ROLE	CGC_GENE	TIER_CGC	CGC_CANCER_GENE	SIGNATURE9	SIGNATURE10	WARNING_EXPRESSION	WARNING_GERMLINE	SAMPLES_3MUTS	OR_WARNING	WARNING_ARTIFACT	KNOWN_ARTIFACT	NUM_PAPERS	WARNING_ENSEMBL_TRANSCRIPTS	DRIVER	FILTER
OR5D18	ENST00000333976	PCAWG_WGS_PROST_ADENOCA	PRAD	2.0	199	oncodriveclustl	combination	0.0206148807237723		50.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5F1	ENST00000278409	ICGC_WGS_ESCA_ESAD_UK_2019	ESCA	9.0	309	dndscv	dndscv	0.2162233374837996		88.0	4	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5F1	ENST00000278409	HARTWIG_WGS_ESCC_2023	ESCC	5.0	140	oncodriveclustl	combination	0.0525285816989528		99.0	4	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5F1	ENST00000278409	PCAWG_WGS_LUNG_ADENOCA	LUAD	3.0	37	dndscv	combination	0.0381585868733231		22.0	3	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5F1	ENST00000278409	ICGC_WGS_LUSC_LUSC_KR_2019	LUSC	4.0	30	hotmaps	combination	0.1876528610433998		75.0	4	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5F1	ENST00000278409	PCAWG_WGS_LUNG_SCC	LUSC	6.0	47	dndscv	combination	0.0794170525390865		82.0	4	LoF	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5F1	ENST00000278409	TARGET_WGS_NBL_US	NBL	3.0	212	dndscv	combination	0.1916174366728635		93.0	4	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5F1	ENST00000278409	TCGA_WXS_PLMESO	PLMESO	2.0	82	dndscv	combination	0.014164055774996		32.0	3	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5F1	ENST00000278409	CBIOP_WXS_PRAD_SU2C_2019	PRAD	11.0	444	dndscv,hotmaps	dndscv,hotmaps	0.0026266000612697		41.0	1	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	True	Warning expression
OR5H1	ENST00000641874	CBIOP_WXS_BCC_UNIGE_2016_UNTREAT	BCC	21.0	76	dndscv	combination	0.1583318045910381		54.0	4	LoF	False		False	0.0	0.0	True	True	1.0	True	False	False	0.0	False	False	No driver
OR5H14	ENST00000641380	OTHER_WXS_AML_PRY_BEAT_2018	AML	9.0	257	oncodriveclustl,dndscv,mutpanning,hotmaps	oncodriveclustl,dndscv,mutpanning,hotmaps	0.0071828072975632		42.0	1	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	True	Warning expression
OR5H14	ENST00000641380	CGCI_WGS_BL_2020	BL	9.0	72	oncodriveclustl,hotmaps	hotmaps	0.0001506447977454		50.0	1	Act	False		False	0.1111111111111111	0.0	True	True	2.0	True	False	False	0.0	False	False	No driver
OR5H14	ENST00000641380	TCGA_WXS_HCC	HCC	8.0	360	dndscv	combination	0.0906200717832191		105.0	4	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5H14	ENST00000641380	TCGA_WXS_LGGNOS	LGGNOS	6.0	510	dndscv	combination	0.4411417421078509		120.0	4	LoF	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5H14	ENST00000641380	CBIOP_WXS_SKCM_BROAD	MEL	11.0	88	dndscv	combination	0.1462288840878003		89.0	4	LoF	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5H14	ENST00000641380	HARTWIG_WGS_RCC_2023	RCC	2.0	133	oncodriveclustl	combination	0.0327356245547824		98.0	3	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5H15	ENST00000641450	ICGC_WGS_HCC_LICA_CN_VARSCAN_2019	HCC	2.0	24	dndscv	combination	0.1546349244292621		89.0	4	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5H15	ENST00000641450	ICGC_WXS_HCC_LIAD_FR_2019	HCC	2.0	30	oncodrivefml,dndscv	combination	0.1243781075013689		9.0	4	Act	False		False	0.5	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5H2	ENST00000355273	PCAWG_WGS_OVARY_ADENOCA	OVT	3.0	110	dndscv	combination	0.1466371747266466		73.0	4	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5H6	ENST00000615035	PCAWG_WGS_COLORECT_ADENOCA	COADREAD	2.0	52	oncodrivefml	combination	0.0245299473102507		132.0	3	LoF	False		False	0.5	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5H6	ENST00000615035	HARTWIG_WGS_HNSC_2023	HNSC	3.0	33	dndscv	combination	0.0613662191954427		74.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5J2	ENST00000312298	PCAWG_WGS_ESO_ADENOCA	ESCA	4.0	97	dndscv	combination	0.3637226560343671		147.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5J2	ENST00000312298	HARTWIG_WGS_GIST_2023	GIST	2.0	64	dndscv	combination	0.0155332930685125		64.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5J2	ENST00000312298	TCGA_WXS_LUSC	LUSC	27.0	472	hotmaps	combination	0.4180703800560365		95.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5K4	ENST00000354924	CPTAC_WXS_HNSC_2020	HNSC	3.0	110	oncodrivefml	oncodrivefml	0.0096764346489247		129.0	3	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5L1	ENST00000625203	HARTWIG_WGS_BRCA_2023	BRCA	10.0	826	oncodriveclustl	combination	0.1493244698226483		128.0	4	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5L1	ENST00000625203	TCGA_WXS_DLBCLNOS	DLBCLNOS	4.0	37	oncodriveclustl	combination	0.4369100290760917		127.0	4	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5L1	ENST00000625203	CBIOP_WXS_ESCA_BROAD	ESCA	6.0	146	dndscv	combination	0.037703524880321		92.0	3	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5L1	ENST00000625203	TCGA_WXS_HCC	HCC	9.0	360	dndscv	combination	0.3566272290749238		106.0	4	LoF	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5L1	ENST00000625203	HARTWIG_WGS_SCLC_2023	SCLC	6.0	52	dndscv	combination	0.1416970067170852		113.0	4	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5L2	ENST00000378397	CBIOP_WXS_ESCA_BROAD	ESCA	9.0	146	dndscv	dndscv	0.0054593270859353		92.0	3	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5L2	ENST00000378397	TCGA_WXS_ESCA	ESCA	9.0	182	dndscv	dndscv	0.0858639286836185		44.0	4	LoF	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5L2	ENST00000378397	CBIOP_WXS_HNSC_BROAD	HNSC	3.0	70	dndscv	combination	0.0290848193102791		16.0	3	LoF	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5L2	ENST00000378397	HARTWIG_WGS_STOMACH_2023	STOMACH	3.0	45	dndscv	combination	0.0804536690418338		112.0	4	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR5M1	ENST00000641076	ICGC_WGS_HCC_LICA_FR_2019	HCC	3.0	32	dndscv	combination	0.0051520129258974		94.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5M11	ENST00000528616	PCAWG_WGS_BREAST_ADENOCA	BRCA	2.0	195	oncodrivefml	combination	0.4774323690763959		98.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5M11	ENST00000528616	CBIOP_WXS_LUAD_BROAD	LUAD	11.0	159	dndscv	dndscv	0.0151094779668708		90.0	3	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5M3	ENST00000641993	CBIOP_WXS_SKCM_BROAD	MEL	5.0	88	dndscv	combination	0.1176292025590145		84.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5M3	ENST00000641993	TCGA_WXS_STAD	STAD	12.0	436	dndscv	dndscv	0.1887236004716104		140.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5P3	ENST00000641167	CBIOP_WXS_VSC_CUK_2018	VULVA	2.0	15	oncodriveclustl	combination	0.0026315486943623		73.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5T1	ENST00000641665	ICGC_WXS_HCC_LINC_JP_2019	HCC	3.0	213	hotmaps	combination	0.0038695367346592		90.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5T1	ENST00000641665	TARGET_WGS_NBL_US	NBL	3.0	212	dndscv	combination	0.4606543772645819		93.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5T2	ENST00000641661	CBIOP_WXS_BCC_UNIGE_2016_UNTREAT	BCC	29.0	76	dndscv	combination	0.3276932220800049		54.0	4	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5T2	ENST00000641661	ICGC_WGS_ESCA_ESAD_UK_2019	ESCA	9.0	309	oncodriveclustl,dndscv	combination	0.022138686764979		85.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5T2	ENST00000641661	CBIOP_WXS_ESCA_BROAD	ESCA	4.0	146	oncodriveclustl	combination	0.4609874706098683		20.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5T3	ENST00000313033	HARTWIG_WGS_BLCA_2023	BLCA	6.0	144	dndscv	combination	0.0339000726350795		30.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5T3	ENST00000313033	CPTAC_WXS_GBM_2020	GBM	4.0	99	dndscv	combination	0.3693155716341375		86.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5T3	ENST00000313033	PCAWG_WGS_HEAD_SCC	HNSC	3.0	56	dndscv	combination	0.0569854993105937		34.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5T3	ENST00000313033	PCAWG_WGS_LUNG_ADENOCA	LUAD	3.0	37	dndscv	combination	0.2234341496583419		22.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5T3	ENST00000313033	CPTAC_WXS_LUAD_2020	LUAD	7.0	110	dndscv	combination	0.0375967951298008		30.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5T3	ENST00000313033	CBIOP_WXS_CM_VALLEN_2018	MEL	8.0	151	dndscv	combination	0.0262264412856101		53.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5V1	ENST00000641768	CBIOP_WXS_BCC_UNIGE_2016_UNTREAT	BCC	22.0	76	hotmaps	combination	0.4718053732308951		153.0	4	Act	False		False	0.0	0.0	True	False	1.0	True	False	False	0.0	False	False	No driver
OR5W2	ENST00000344514	TCGA_WXS_COADREAD	COADREAD	8.0	536	oncodriveclustl	combination	0.1932255340232808		85.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5W2	ENST00000344514	CBIOP_WXS_ESCA_EGC_TRAP_2020	ESCA	3.0	31	oncodrivefml,dndscv	combination	0.0054134698146436		27.0	1	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5W2	ENST00000344514	PCAWG_WGS_ESO_ADENOCA	ESCA	7.0	97	dndscv,hotmaps	combination	0.0765768111507444		20.0	4	Act	False		False	0.1428571428571428	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5W2	ENST00000344514	TCGA_WXS_GBM	GBM	10.0	391	dndscv	combination	0.0677157449881728		92.0	4	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5W2	ENST00000344514	PCAWG_WGS_LUNG_ADENOCA	LUAD	3.0	37	dndscv	combination	0.0339948773491067		22.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR5W2	ENST00000344514	OTHER_WGS_PRAD_CPGEA_2021	PRAD	2.0	208	oncodrivefml	combination	0.3512078676719535		99.0	4	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6B2	ENST00000319423	ICGC_WXS_LUSC_LUSC_KR_2019	LUSC	5.0	36	hotmaps	combination	0.3177827531549535		130.0	4	ambiguous	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6C1	ENST00000642104	CBIOP_WXS_CM_VALLEN_2018	MEL	8.0	151	oncodriveclustl,dndscv,hotmaps	combination	2.7342907438564653e-06		26.0	1	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6C6	ENST00000358433	HARTWIG_WGS_NSCLC_2023	NSCLC	7.0	510	hotmaps	combination	0.1704204549554566		45.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6C6	ENST00000358433	TCGA_WXS_PAAD	PAAD	2.0	176	oncodriveclustl	combination	0.187260287325505		132.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6C74	ENST00000343399	CBIOP_WXS_CSCC_UCSF_2018	CSCC	7.0	83	dndscv	combination	0.0204470090869429		75.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6F1	ENST00000641470	HARTWIG_WGS_CHOL_2023	CHOL	2.0	80	oncodrivefml	combination	0.0853698063192676		79.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6F1	ENST00000641470	PCAWG_WGS_COLORECT_ADENOCA	COADREAD	3.0	52	dndscv,hotmaps	combination	0.0006030288697779		21.0	1	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6F1	ENST00000641470	TCGA_WXS_LGGNOS	LGGNOS	2.0	510	oncodrivefml	combination	0.4499192823940688		149.0	4	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6F1	ENST00000641470	PCAWG_WGS_LUNG_SCC	LUSC	4.0	47	dndscv	combination	0.2158049217225137		82.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6F1	ENST00000641470	HARTWIG_WGS_SCLC_2023	SCLC	7.0	52	dndscv	dndscv	0.0327244032200935		91.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6J1	ENST00000540461	PCAWG_WGS_LUNG_ADENOCA	LUAD	2.0	37	oncodriveclustl	combination	0.0498979770965713		134.0	3	Act	False		False	0.0	0.0	False	False	0.0	True	False	False	0.0	False	False	No driver
OR6K2	ENST00000359610	CPTAC_WXS_BRCA_2020	BRCA	4.0	127	dndscv	combination	0.0130521040652159		16.0	3	Act	False		False	0.25	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6K2	ENST00000359610	HARTWIG_WGS_OVT_2023	OVT	2.0	174	oncodrivefml	combination	0.3208439690419099		79.0	4	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6K2	ENST00000359610	ICGC_WGS_PRAD_PRAD_UK_2019	PRAD	2.0	107	oncodrivefml	combination	0.0058883397406763		90.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6K3	ENST00000368145	CBIOP_WXS_BCC_UNIGE_2016_UNTREAT	BCC	10.0	76	oncodriveclustl	combination	0.2472867376324762		182.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6M1	ENST00000309154	CBIOP_WXS_BCC_UNIGE_2016_TREAT	BCC	2.0	11	oncodrivefml	combination	0.0893629579640248		32.0	4	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6M1	ENST00000309154	TCGA_WXS_ESCA	ESCA	2.0	182	oncodrivefml	combination	0.093397995580466		65.0	4	LoF	False		False	0.5	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6N1	ENST00000641846	PCAWG_WGS_STOMACH_ADENOCA	STAD	3.0	68	dndscv	combination	0.078901159048902		94.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6N2	ENST00000641131	ICGC_WGS_ESCA_ESAD_UK_2019	ESCA	15.0	309	dndscv	combination	0.2748000559583117		88.0	4	Act	False		False	0.0714285714285714	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6N2	ENST00000641131	HARTWIG_WGS_STOMACH_2023	STOMACH	3.0	45	dndscv	combination	0.0221419763769473		112.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6P1	ENST00000641540	HARTWIG_WGS_ESCC_2023	ESCC	8.0	140	dndscv	combination	0.0123573229320014		148.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6P1	ENST00000641540	PCAWG_WGS_SKIN_MELANOMA	MEL	11.0	107	oncodriveclustl	combination	0.2539475678105469		48.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6P1	ENST00000641540	OTHER_WGS_PRAD_CPGEA_2021	PRAD	5.0	208	dndscv	dndscv	0.3852514922746108		60.0	4	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6T1	ENST00000321252	TCGA_WXS_ESCA	ESCA	2.0	182	oncodrivefml,dndscv	combination	0.0008202609405207		20.0	1	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6T1	ENST00000321252	CPTAC_WXS_LUSC_2020	LUSC	8.0	108	dndscv	combination	0.4501908422841267		100.0	4	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6T1	ENST00000321252	HARTWIG_WGS_SKIN_2023	SKIN	4.0	26	oncodrivefml,dndscv	combination	0.0237452913340547		11.0	1	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6V1	ENST00000418316	CBIOP_WXS_BCC_UNIGE_2016_UNTREAT	BCC	17.0	76	hotmaps	combination	0.006689589351547		123.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6X1	ENST00000327930	TCGA_WXS_LUSC	LUSC	7.0	472	oncodrivefml	combination	0.0311945764973161		66.0	1	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6Y1	ENST00000641622	PCAWG_WGS_KIDNEY_RCC	CCRCC	2.0	143	oncodriveclustl	combination	0.0609257825374177		54.0	4	Act	False		False	0.5	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6Y1	ENST00000641622	CBIOP_WXS_CM_VALLEN_2018	MEL	15.0	151	dndscv	combination	0.0083734694808823		53.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR6Y1	ENST00000641622	PCAWG_WGS_PANC_ADENOCA	PAAD	4.0	232	dndscv	combination	0.0547797004811351		92.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR7A5	ENST00000322301	PEDCBIOP_WXS_MBL_BROAD_2012	MBL	2.0	92	dndscv	combination	0.0051018560518495		26.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR7E24	ENST00000456448	CBIOP_WXS_LUAD_VALLEN_2018	LUAD	3.0	47	oncodriveclustl	combination	0.0329704223954018		117.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR7G2	ENST00000641081	CPTAC_WXS_PAAD_2021	PAAD	3.0	140	oncodriveclustl	combination	0.4337730936476124		130.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR8A1	ENST00000284287	CBIOP_WXS_BLCA_VALLEN_2018	BLCA	2.0	27	oncodrivefml	combination	0.1724895383590377		68.0	4	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR8B2	ENST00000641451	ICGC_WXS_AML_LAML_KR_VARSCAN_2019	AML	2.0	67	hotmaps	combination	0.2483441861280909		71.0	4	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR8B2	ENST00000641451	ICGC_WXS_COADREAD_COCA_CN_VARSCAN_2019	COADREAD	6.0	99	hotmaps	hotmaps	0.1497326432588316		77.0	4	Act	False		False	0.0	0.0	True	True	2.0	True	False	False	0.0	False	False	No driver
OR8B3	ENST00000641139	CBIOP_WXS_LUAD_ONCOSG_2020	LUAD	4.0	302	hotmaps	combination	0.421011654919564		150.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR8B8	ENST00000642064	ICGC_WGS_LUSC_LUSC_KR_2019	LUSC	3.0	30	dndscv	combination	0.3153408189294494		112.0	4	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR8D1	ENST00000641015	HARTWIG_WGS_ESCC_2023	ESCC	4.0	140	oncodriveclustl	combination	0.0851739997815996		99.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR8D2	ENST00000624618	CBIOP_WXS_ESCA_EGC_TRAP_2020	ESCA	3.0	31	dndscv	combination	0.0091466556880633		37.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR8D2	ENST00000624618	CBIOP_WXS_LUAD_BROAD	LUAD	4.0	159	oncodriveclustl	combination	0.1627313349937017		124.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR8D2	ENST00000624618	ICGC_WXS_NPC_ORCA_IN_2019	NPC	3.0	106	dndscv	combination	0.2239826880872153		149.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR8G5	ENST00000641992	TCGA_WXS_ESCA	ESCA	4.0	182	hotmaps	combination	0.3009988312482656		179.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR8G5	ENST00000641992	ICGC_WXS_HCC_LICA_CN_STRELKA_2019	HCC	34.0	115	dndscv,hotmaps	dndscv,hotmaps	1.127752622905157e-05		13.0	1	Act	False		False	0.088235294117647	0.0	True	False	1.0	True	False	False	0.0	False	True	Warning expression
OR8H1	ENST00000641600	CBIOP_WXS_CSCC_UCSF_2018	CSCC	12.0	83	dndscv	combination	0.4658975128938074		75.0	4	LoF	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR8H1	ENST00000641600	PCAWG_WGS_LUNG_SCC	LUSC	3.0	47	oncodrivefml	combination	0.0206024298799193		30.0	3	LoF	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR8H1	ENST00000641600	CBIOP_WXS_PRAD_BROAD	PRAD	3.0	112	oncodriveclustl	combination	0.4776427132622567		70.0	4	Act	False		False	0.0	0.0	True	True	0.0	True	False	False	0.0	False	False	No driver
OR8H2	ENST00000313503	ICGC_WGS_ESCA_ESAD_UK_2019	ESCA	9.0	309	hotmaps	combination	0.2927827384661051		207.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR8H2	ENST00000313503	TCGA_WXS_HCC	HCC	7.0	360	dndscv	combination	0.0681950521584031		102.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR8H2	ENST00000313503	CBIOP_WXS_LUAD_BROAD	LUAD	8.0	159	oncodrivefml,dndscv	oncodrivefml,dndscv	0.006840576235393		88.0	3	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	True	Warning expression
OR8H2	ENST00000313503	TCGA_WXS_LUAD	LUAD	29.0	560	dndscv	dndscv	0.1842925400322488		178.0	4	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR8H2	ENST00000313503	PCAWG_WGS_LUNG_SCC	LUSC	5.0	47	oncodriveclustl	combination	0.2180592044024283		122.0	4	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR8H2	ENST00000313503	CBIOP_WXS_SCLC_UCOLOGNE_2015	SCLC	8.0	107	dndscv	combination	0.4117460475086155		151.0	4	LoF	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR8H3	ENST00000313472	ICGC_WGS_ESCA_ESAD_UK_2019	ESCA	10.0	309	dndscv	combination	0.0349336807990937		99.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
OR8H3	ENST00000313472	OTHER_WGS_PLMESO_MESOMICS_2016	PLMESO	2.0	98	dndscv	combination	0.0295752449368681		59.0	3	Act	False		False	0.0	0.0	True	False	0.0	True	False	False	0.0	False	False	No driver
