source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition
P06493	Q9NQG5	CDK1	RPRD1B	True	False	False	False	False	False
P06493	P51812	CDK1	RPS6KA3	True	False	False	False	False	False
P51812	P06493	RPS6KA3	CDK1	True	False	False	False	False	False
P06493	O75676	CDK1	RPS6KA4	True	False	False	False	False	False
P06493	P19793	CDK1	RXRA	True	True	False	True	True	False
P06493	Q9UQR0	CDK1	SCML2	True	False	False	False	False	False
P06493	P35499	CDK1	SCN4A	True	False	False	False	False	False
P06493	O75533	CDK1	SF3B1	True	False	False	False	False	False
P06493	Q8N2M8	CDK1	CLASRP	True	False	False	False	False	False
P06493	Q8TF01	CDK1	PNISR	True	False	False	False	False	False
P06493	Q01130	CDK1	SRSF2	True	False	False	False	False	False
P06493	Q13243	CDK1	SRSF5	True	False	False	False	False	False
P06493	Q12872	CDK1	SFSWAP	True	False	False	False	False	False
P06493	Q13242	CDK1	SRSF9	True	False	False	False	False	False
P06493	O43765	CDK1	SGTA	True	False	False	False	False	False
P06493	Q15477	CDK1	SKIC2	True	False	False	False	False	False
P06493	P19634	CDK1	SLC9A1	True	False	False	False	False	False
P06493	Q9H4L7	CDK1	SMARCAD1	True	False	False	False	False	False
P06493	Q92922	CDK1	SMARCC1	True	False	False	False	False	False
P06493	Q8TAQ2	CDK1	SMARCC2	True	False	False	False	False	False
P06493	P53814	CDK1	SMTN	True	False	False	False	False	False
P06493	O60641	CDK1	SNAP91	True	False	False	False	False	False
P06493	P08621	CDK1	SNRNP70	True	False	False	False	False	False
P06493	Q13424	CDK1	SNTA1	True	False	False	False	False	False
P06493	Q13573	CDK1	SNW1	True	False	False	False	False	False
P06493	P18583	CDK1	SON	True	False	False	False	False	False
P06493	Q9BX66	CDK1	SORBS1	True	False	False	False	False	False
P06493	Q07889	CDK1	SOS1	True	False	False	False	False	False
P06493	Q9UBP0	CDK1	SPAST	True	False	False	False	False	False
P06493	Q96T58	CDK1	SPEN	True	False	False	False	False	False
P06493	Q01892	CDK1	SPIB	True	False	False	False	False	False
P06493	Q01082	CDK1	SPTBN1	True	False	False	False	False	False
P06493	P12931	CDK1	SRC	True	False	False	False	False	False
P06493	Q5VWG9	CDK1	TAF3	True	False	False	False	False	False
P06493	Q9UGU0	CDK1	TCF20	True	False	False	False	False	False
P12931	P06493	SRC	CDK1	True	False	False	False	False	False
P06493	Q8IYB3	CDK1	SRRM1	True	False	False	False	False	False
P06493	Q9BXP5	CDK1	SRRT	True	False	False	False	False	False
P06493	Q9BWG4	CDK1	SSBP4	True	False	False	False	False	False
P06493	P40763	CDK1	STAT3	True	False	False	False	False	False
P06493	Q93045	CDK1	STMN2	True	False	False	False	False	False
P06493	Q9UNE7	CDK1	STUB1	True	False	False	False	False	False
P06493	P17600	CDK1	SYN1	True	False	False	False	False	False
P06493	Q6P1X5	CDK1	TAF2	True	False	False	False	False	False
P06493	Q13428	CDK1	TCOF1	True	False	False	False	False	False
P06493	P07101	CDK1	TH	True	False	False	False	False	False
P06493	Q04726	CDK1	TLE3	True	False	False	False	False	False
P06493	P42166	CDK1	TMPO	True	False	False	False	False	False
P06493	P42167	CDK1	TMPO	True	False	False	False	False	False
P06493	P20333	CDK1	TNFRSF1B	True	False	False	False	False	False
P06493	P62995	CDK1	TRA2B	True	False	False	False	False	False
P06493	Q96PN7	CDK1	TRERF1	True	False	False	False	False	False
P06493	Q9Y5U2	CDK1	TSSC4	True	False	False	False	False	False
P06493	Q8IWV7	CDK1	UBR1	True	False	False	False	False	False
P06493	O14795	CDK1	UNC13B	True	False	False	False	False	False
P06493	O94966	CDK1	USP19	True	False	False	False	False	False
P06493	Q9Y2K6	CDK1	USP20	True	False	False	False	False	False
P06493	Q9H3P2	CDK1	NELFA	True	False	False	False	False	False
P06493	Q96S55	CDK1	WRNIP1	True	False	False	False	False	False
P06493	P37275	CDK1	ZEB1	True	False	False	False	False	False
P06493	P26651	CDK1	ZFP36	True	False	False	False	False	False
P06493	Q8IX07	CDK1	ZFPM1	True	False	False	False	False	False
P06493	Q9UKY1	CDK1	ZHX1	True	False	False	False	False	False
P06493	Q9ULJ3	CDK1	ZBTB21	True	False	False	False	False	False
P06493	Q9H4Z2	CDK1	ZNF335	True	False	False	False	False	False
P06493	Q92618	CDK1	ZNF516	True	False	False	False	False	False
Q5VT25	Q92974	CDC42BPA	ARHGEF2	True	False	False	False	False	False
Q5VT25	P30305	CDC42BPA	CDC25B	True	False	False	False	False	False
Q5VT25	P33076	CDC42BPA	CIITA	True	False	False	False	False	False
Q5VT25	P14778	CDC42BPA	IL1R1	True	False	False	False	False	False
Q5VT25	P12931	CDC42BPA	SRC	True	False	False	False	False	False
Q5VT25	Q9UQ35	CDC42BPA	SRRM2	True	False	False	False	False	False
P24941	Q2M2I8	CDK2	AAK1	True	False	False	False	False	False
P24941	O14639	CDK2	ABLIM1	True	False	False	False	False	False
P24941	Q6H8Q1	CDK2	ABLIM2	True	False	False	False	False	False
P24941	P53396	CDK2	ACLY	True	False	False	False	False	False
P24941	P78536	CDK2	ADAM17	True	False	False	False	False	False
P24941	O60503	CDK2	ADCY9	True	False	False	False	False	False
P24941	P35611	CDK2	ADD1	True	False	False	False	False	False
P24941	P35612	CDK2	ADD2	True	False	False	False	False	False
P24941	Q9UEY8	CDK2	ADD3	True	False	False	False	False	False
P24941	P51825	CDK2	AFF1	True	False	False	False	False	False
P24941	Q09666	CDK2	AHNAK	True	False	False	False	False	False
P24941	Q92667	CDK2	AKAP1	True	False	False	False	False	False
P24941	Q96B36	CDK2	AKT1S1	True	False	False	False	False	False
P24941	P49418	CDK2	AMPH	True	False	False	False	False	False
P24941	Q9H1A4	CDK2	ANAPC1	True	False	True	True	False	True
P24941	P16157	CDK2	ANK1	True	False	False	False	False	False
P24941	Q01484	CDK2	ANK2	True	False	False	False	False	False
P24941	O95782	CDK2	AP2A1	True	False	False	False	False	False
P24941	Q9BZZ5	CDK2	API5	True	False	False	False	False	False
P24941	Q8IWW6	CDK2	ARHGAP12	True	False	False	False	False	False
P24941	O14497	CDK2	ARID1A	True	False	False	False	False	False
P24941	Q4LE39	CDK2	ARID4B	True	False	False	False	False	False
P24941	P54259	CDK2	ATN1	True	False	False	False	False	False
P24941	P46100	CDK2	ATRX	True	False	False	False	False	False
P24941	O15265	CDK2	ATXN7	True	False	False	False	False	False
P24941	O15169	CDK2	AXIN1	True	True	False	True	True	False
P24941	P48634	CDK2	PRRC2A	True	False	False	False	False	False
P24941	P46379	CDK2	BAG6	True	False	False	False	False	False
P24941	Q9UIF9	CDK2	BAZ2A	True	False	False	False	False	False
P24941	O43521	CDK2	BCL2L11	True	False	False	False	False	False
P24941	P10415	CDK2	BCL2	True	False	False	False	False	False
P24941	Q8WUZ0	CDK2	BCL7C	True	False	False	False	False	False
P24941	O00512	CDK2	BCL9	True	False	False	False	False	False
P24941	Q9NYF8	CDK2	BCLAF1	True	False	False	False	False	False
P24941	P11274	CDK2	BCR	True	False	False	False	False	False
P24941	O00499	CDK2	BIN1	True	False	False	False	False	False
P24941	O15392	CDK2	BIRC5	True	False	False	False	False	False
P24941	P25440	CDK2	BRD2	True	False	False	False	False	False
P24941	Q15059	CDK2	BRD3	True	False	False	False	False	False
P24941	O60885	CDK2	BRD4	True	False	False	False	False	False
P24941	Q9UPA5	CDK2	BSN	True	False	False	False	False	False
P24941	Q9H1B7	CDK2	IRF2BPL	True	False	False	False	False	False
P24941	Q9Y5B6	CDK2	PAXBP1	True	False	False	False	False	False
P24941	Q15878	CDK2	CACNA1E	True	False	False	False	False	False
P24941	Q05682	CDK2	CALD1	True	False	False	False	False	False
P24941	Q13557	CDK2	CAMK2D	True	False	False	False	False	False
P24941	Q13555	CDK2	CAMK2G	True	False	False	False	False	False
P24941	Q8WXD9	CDK2	CASKIN1	True	False	False	False	False	False
P24941	P55211	CDK2	CASP9	True	False	False	False	False	False
P24941	P20810	CDK2	CAST	True	False	False	False	False	False
P24941	Q9ULV8	CDK2	CBLC	True	False	False	False	False	False
P24941	O75909	CDK2	CCNK	True	False	False	False	False	False
P24941	P30260	CDK2	CDC27	True	False	True	True	False	True
P24941	Q9UQ88	CDK2	CDK11A	True	False	False	False	False	False
P24941	Q14004	CDK2	CDK13	True	False	False	False	False	False
P24941	Q12873	CDK2	CHD3	True	False	False	False	False	False
P24941	Q14839	CDK2	CHD4	True	False	False	False	False	False
P24941	Q96RK0	CDK2	CIC	True	False	False	False	False	False
P24941	O75122	CDK2	CLASP2	True	False	False	False	False	False
P24941	O75128	CDK2	COBL	True	False	False	False	False	False
P24941	Q92793	CDK2	CREBBP	True	False	False	False	False	False
P24941	P02511	CDK2	CRYAB	True	False	False	False	False	False
P24941	P16989	CDK2	YBX3	True	False	False	False	False	False
P24941	Q9Y5B0	CDK2	CTDP1	True	False	False	False	False	False
P24941	Q13620	CDK2	CUL4B	True	False	False	False	False	False
P24941	P98082	CDK2	DAB2	True	False	False	False	False	False
P24941	Q9UER7	CDK2	DAXX	True	False	False	False	False	False
P24941	O15075	CDK2	DCLK1	True	False	False	False	False	False
P24941	O43602	CDK2	DCX	True	False	False	False	False	False
P24941	P35638	CDK2	DDIT3	True	False	False	False	False	False
P24941	P0DPQ6	CDK2	DDIT3	True	False	False	False	False	False
P24941	Q9UHI6	CDK2	DDX20	True	False	False	False	False	False
P24941	Q86XP3	CDK2	DDX42	True	False	False	False	False	False
P24941	O75398	CDK2	DEAF1	True	False	False	False	False	False
P24941	P17661	CDK2	DES	True	False	False	False	False	False
P24941	O14490	CDK2	DLGAP1	True	False	False	False	False	False
P24941	Q9P1A6	CDK2	DLGAP2	True	False	False	False	False	False
P24941	Q05193	CDK2	DNM1	True	False	False	False	False	False
P24941	P33316	CDK2	DUT	True	False	False	False	False	False
P24941	Q9Y6G9	CDK2	DYNC1LI1	True	False	False	False	False	False
P24941	O43237	CDK2	DYNC1LI2	True	False	False	False	False	False
P24941	Q01094	CDK2	E2F1	True	True	True	True	True	True
P24941	Q15329	CDK2	E2F5	True	True	False	True	True	False
P24941	P00533	CDK2	EGFR	True	False	False	False	False	False
P24941	Q13144	CDK2	EIF2B5	True	False	False	False	False	False
P24941	P55884	CDK2	EIF3B	True	False	False	False	False	False
P24941	Q99613	CDK2	EIF3C	True	False	False	False	False	False
P24941	P23588	CDK2	EIF4B	True	False	False	False	False	False
P24941	Q9NRA8	CDK2	EIF4ENIF1	True	False	False	False	False	False
P24941	P78344	CDK2	EIF4G2	True	False	False	False	False	False
P24941	O60841	CDK2	EIF5B	True	False	False	False	False	False
P24941	P19419	CDK2	ELK1	True	False	False	False	False	False
P24941	P41970	CDK2	ELK3	True	False	False	False	False	False
P24941	Q9H4G0	CDK2	EPB41L1	True	False	False	False	False	False
P24941	Q08495	CDK2	DMTN	True	False	False	False	False	False
P24941	P28715	CDK2	ERCC5	True	False	False	False	False	False
P24941	P15036	CDK2	ETS2	True	False	False	False	False	False
P24941	Q9UKT5	CDK2	FBXO4	True	False	False	False	False	False
P24941	O95684	CDK2	CEP43	True	False	False	False	False	False
P24941	Q9NZ56	CDK2	FMN2	True	False	False	False	False	False
P24941	Q8N3X1	CDK2	FNBP4	True	False	False	False	False	False
P24941	P15408	CDK2	FOSL2	True	False	False	False	False	False
P24941	P01100	CDK2	FOS	True	False	False	False	False	False
P24941	Q06210	CDK2	GFPT1	True	False	False	False	False	False
P24941	Q5T442	CDK2	GJC2	True	False	False	False	False	False
P24941	P35269	CDK2	GTF2F1	True	False	False	False	False	False
P24941	Q12789	CDK2	GTF3C1	True	False	False	False	False	False
P24941	P13807	CDK2	GYS1	True	False	False	False	False	False
P24941	Q92522	CDK2	H1-10	True	False	False	False	False	False
P24941	Q9UBN7	CDK2	HDAC6	True	False	False	False	False	False
P24941	Q9BW71	CDK2	HIRIP3	True	False	False	False	False	False
P24941	P52732	CDK2	KIF11	True	False	False	False	False	False
P24941	P16401	CDK2	H1-5	True	True	False	True	True	False
P24941	P16402	CDK2	H1-3	True	False	False	False	False	False
P24941	Q00613	CDK2	HSF1	True	False	False	False	False	False
P24941	Q16666	CDK2	IFI16	True	False	False	False	False	False
P24941	P35568	CDK2	IRS1	True	False	False	False	False	False
P24941	Q9Y4H2	CDK2	IRS2	True	False	False	False	False	False
P24941	Q9HDC5	CDK2	JPH1	True	False	False	False	False	False
P24941	P05412	CDK2	JUN	True	False	False	False	False	False
P24941	P29375	CDK2	KDM5A	True	False	False	False	False	False
P24941	P41229	CDK2	KDM5C	True	False	False	False	False	False
P24941	O15550	CDK2	KDM6A	True	False	False	False	False	False
P24941	Q07666	CDK2	KHDRBS1	True	False	False	False	False	False
P24941	Q14807	CDK2	KIF22	True	False	False	False	False	False
P24941	Q14739	CDK2	LBR	True	False	False	False	False	False
P24941	P02545	CDK2	LMNA	True	False	False	False	False	False
P24941	P20700	CDK2	LMNB1	True	True	False	True	True	False
P24941	Q8WWI1	CDK2	LMO7	True	False	False	False	False	False
P24941	Q9Y6D9	CDK2	MAD1L1	True	False	False	False	False	False
P24941	P78559	CDK2	MAP1A	True	False	False	False	False	False
P24941	P46821	CDK2	MAP1B	True	False	False	False	False	False
P24941	Q66K74	CDK2	MAP1S	True	False	False	False	False	False
P24941	P11137	CDK2	MAP2	True	False	False	False	False	False
P24941	Q92918	CDK2	MAP4K1	True	False	False	False	False	False
P24941	P27816	CDK2	MAP4	True	False	False	False	False	False
P24941	P53778	CDK2	MAPK12	True	False	False	False	False	False
P24941	P31152	CDK2	MAPK4	True	False	False	False	False	False
P24941	Q9UQF2	CDK2	MAPK8IP1	True	False	False	False	False	False
P24941	P49137	CDK2	MAPKAPK2	True	False	False	False	False	False
P24941	P10636	CDK2	MAPT	True	False	False	False	False	False
P24941	P29966	CDK2	MARCKS	True	False	False	False	False	False
P24941	Q9P0L2	CDK2	MARK1	True	False	False	False	False	False
P24941	Q00987	CDK2	MDM2	True	False	True	True	False	True
P24941	P51608	CDK2	MECP2	True	False	False	False	False	False
P24941	Q15648	CDK2	MED1	True	False	False	False	False	False
P24941	Q14814	CDK2	MEF2D	True	False	False	False	False	False
P24941	P16455	CDK2	MGMT	True	False	False	False	False	False
P24941	P46013	CDK2	MKI67	True	False	False	False	False	False
P24941	Q9HBH9	CDK2	MKNK2	True	False	False	False	False	False
P24941	Q15773	CDK2	MLF2	True	False	False	False	False	False
P24941	Q03164	CDK2	KMT2A	True	False	False	False	False	False
P24941	Q13875	CDK2	MOBP	True	False	False	False	False	False
P24941	P52701	CDK2	MSH6	True	False	False	False	False	False
P24941	Q8N5Y2	CDK2	MSL3	True	False	False	False	False	False
P24941	Q13330	CDK2	MTA1	True	False	False	False	False	False
P24941	P10242	CDK2	MYB	True	False	False	False	False	False
P24941	P04198	CDK2	MYCN	True	False	False	False	False	False
P24941	P13591	CDK2	NCAM1	True	False	False	False	False	False
P24941	P14598	CDK2	NCF1	True	False	False	False	False	False
P24941	O43639	CDK2	NCK2	True	False	False	False	False	False
P24941	O75376	CDK2	NCOR1	True	False	False	False	False	False
P24941	Q9GZM8	CDK2	NDEL1	True	False	False	False	False	False
P24941	P12036	CDK2	NEFH	True	False	False	False	False	False
P24941	P48681	CDK2	NES	True	False	False	False	False	False
P24941	Q13562	CDK2	NEUROD1	True	False	False	False	False	False
P24941	Q13469	CDK2	NFATC2	True	False	False	False	False	False
P24941	Q12968	CDK2	NFATC3	True	False	False	False	False	False
P24941	P08651	CDK2	NFIC	True	False	False	False	False	False
P24941	Q14978	CDK2	NOLC1	True	False	False	False	False	False
P24941	Q04721	CDK2	NOTCH2	True	False	False	False	False	False
P24941	P20393	CDK2	NR1D1	True	False	False	False	False	False
P24941	Q96P11	CDK2	NSUN5	True	False	False	False	False	False
P24941	O75781	CDK2	PALM	True	False	False	False	False	False
P24941	Q15365	CDK2	PCBP1	True	False	False	False	False	False
P24941	Q9H4Z3	CDK2	PCIF1	True	False	False	False	False	False
P24941	Q9Y6V0	CDK2	PCLO	True	False	False	False	False	False
P24941	P49585	CDK2	PCYT1A	True	False	False	False	False	False
P24941	Q9Y5K3	CDK2	PCYT1B	True	False	False	False	False	False
P24941	Q9NTI5	CDK2	PDS5B	True	False	False	False	False	False
P24941	P12955	CDK2	PEPD	True	False	False	False	False	False
P24941	Q92613	CDK2	JADE3	True	False	False	False	False	False
P24941	Q99569	CDK2	PKP4	True	False	False	False	False	False
P24941	P47712	CDK2	PLA2G4A	True	False	False	False	False	False
P24941	Q9NQ66	CDK2	PLCB1	True	False	False	False	False	False
P24941	Q15149	CDK2	PLEC	True	False	False	False	False	False
P24941	P09884	CDK2	POLA1	True	False	False	False	False	False
P24941	P24928	CDK2	POLR2A	True	False	False	False	False	False
P24941	Q99575	CDK2	POP1	True	False	False	False	False	False
P24941	Q07869	CDK2	PPARA	True	False	False	False	False	False
P24941	Q9UBK2	CDK2	PPARGC1A	True	False	False	False	False	False
P24941	Q13136	CDK2	PPFIA1	True	False	False	False	False	False
P24941	Q13427	CDK2	PPIG	True	False	False	False	False	False
P24941	P62140	CDK2	PPP1CB	True	False	False	False	False	False
P24941	Q9UD71	CDK2	PPP1R1B	True	False	False	False	False	False
P24941	O43900	CDK2	PRICKLE3	True	False	False	False	False	False
P24941	P05771	CDK2	PRKCB	True	False	False	False	False	False
P24941	P49768	CDK2	PSEN1	True	False	False	False	False	False
P24941	P28066	CDK2	PSMA5	True	False	False	False	False	False
P28066	P24941	PSMA5	CDK2	True	True	False	False	False	False
P24941	Q99460	CDK2	PSMD1	True	False	False	False	False	False
Q99460	P24941	PSMD1	CDK2	True	True	False	False	False	False
P24941	O95997	CDK2	PTTG1	True	False	False	False	False	False
P24941	Q8TB72	CDK2	PUM2	True	False	False	False	False	False
P24941	P49792	CDK2	RANBP2	True	False	False	False	False	False
P24941	P47736	CDK2	RAP1GAP	True	False	False	False	False	False
P24941	Q8TEU7	CDK2	RAPGEF6	True	False	False	False	False	False
P24941	Q70E73	CDK2	RAPH1	True	False	False	False	False	False
P24941	Q7Z6E9	CDK2	RBBP6	True	False	False	False	False	False
P24941	Q96PK6	CDK2	RBM14	True	False	False	False	False	False
P24941	Q14498	CDK2	RBM39	True	False	False	False	False	False
P24941	P38159	CDK2	RBMX	True	False	False	False	False	False
P24941	P53805	CDK2	RCAN1	True	False	False	False	False	False
P24941	Q13127	CDK2	REST	True	False	False	False	False	False
P24941	Q86UR5	CDK2	RIMS1	True	False	False	False	False	False
P24941	O43148	CDK2	RNMT	True	False	False	False	False	False
P24941	Q9BWH6	CDK2	RPAP1	True	False	False	False	False	False
P24941	P23396	CDK2	RPS3	True	False	False	False	False	False
P24941	Q15418	CDK2	RPS6KA1	True	False	False	False	False	False
P24941	O75676	CDK2	RPS6KA4	True	False	False	False	False	False
P24941	P23443	CDK2	RPS6KB1	True	False	False	False	False	False
P24941	Q9P2E9	CDK2	RRBP1	True	False	False	False	False	False
P24941	Q92766	CDK2	RREB1	True	False	False	False	False	False
P24941	P19793	CDK2	RXRA	True	False	False	False	False	False
P24941	O75446	CDK2	SAP30	True	False	False	False	False	False
P24941	O43290	CDK2	SART1	True	False	False	False	False	False
P24941	Q9UPX8	CDK2	SHANK2	True	False	False	False	False	False
P24941	Q96ST3	CDK2	SIN3A	True	False	False	False	False	False
P24941	Q9UQR0	CDK2	SCML2	True	False	False	False	False	False
P24941	O95487	CDK2	SEC24B	True	False	False	False	False	False
P24941	Q99719	CDK2	SEPTIN5	True	False	False	False	False	False
P24941	Q15637	CDK2	SF1	True	False	False	False	False	False
P24941	O95104	CDK2	SCAF4	True	False	False	False	False	False
P24941	Q8N2M8	CDK2	CLASRP	True	False	False	False	False	False
P24941	Q01130	CDK2	SRSF2	True	False	False	False	False	False
P24941	Q13247	CDK2	SRSF6	True	False	False	False	False	False
P24941	Q16629	CDK2	SRSF7	True	False	False	False	False	False
P24941	O00141	CDK2	SGK1	True	False	False	False	False	False
P24941	Q96B97	CDK2	SH3KBP1	True	False	False	False	False	False
P24941	Q96FS4	CDK2	SIPA1	True	False	False	False	False	False
P24941	Q14493	CDK2	SLBP	True	False	False	False	False	False
P24941	Q8WUM9	CDK2	SLC20A1	True	False	False	False	False	False
P24941	P19634	CDK2	SLC9A1	True	False	False	False	False	False
P24941	Q96BD0	CDK2	SLCO4A1	True	False	False	False	False	False
P24941	Q13485	CDK2	SMAD4	True	False	True	True	False	True
P24941	O60264	CDK2	SMARCA5	True	False	False	False	False	False
P24941	Q9H4L7	CDK2	SMARCAD1	True	False	False	False	False	False
P24941	Q92922	CDK2	SMARCC1	True	False	False	False	False	False
P24941	Q9NTJ3	CDK2	SMC4	True	False	False	False	False	False
P24941	O15079	CDK2	SNPH	True	False	False	False	False	False
P24941	P17600	CDK2	SYN1	True	False	False	False	False	False
P24941	Q13573	CDK2	SNW1	True	False	False	False	False	False
P24941	O14559	CDK2	ARHGAP33	True	False	False	False	False	False
